10000000006012	BEEF CURRY - HALF	BEEF CURRY - HALF	10000000000281	13.65	0.00	206		NORMAL	PCS	0
10000000006013	BEEF CURRY - FULL	BEEF CURRY - FULL	10000000000281	27.30	0.00	207		NORMAL	PCS	0
10000000006014	BEEF NADAN CURRY - HALF	BEEF NADAN CURRY - HALF	10000000000281	14.70	0.00	208		NORMAL	PCS	0
10000000006015	BEEF NADAN CURRY - FULL	BEEF NADAN CURRY - FULL	10000000000281	29.40	0.00	209		NORMAL	PCS	0
10000000006016	BEEF SHAPPU CURRY - HALF	BEEF SHAPPU CURRY - HALF	10000000000281	14.70	0.00	210		NORMAL	PCS	0
10000000006017	BEEF SHAPPU CURRY - FULL	BEEF SHAPPU CURRY - FULL	10000000000281	29.40	0.00	211		NORMAL	PCS	0
10000000006018	BEEF BDF - HALF	BEEF BDF - HALF	10000000000281	14.70	0.00	212		NORMAL	PCS	0
10000000006019	BEEF BDF - FULL	BEEF BDF - FULL	10000000000281	29.40	0.00	213		NORMAL	PCS	0
10000000006020	WAYANADAN BEEF - HALF	WAYANADAN BEEF - HALF	10000000000281	15.75	0.00	214		NORMAL	PCS	0
10000000006021	WAYANADAN BEEF - FULL	WAYANADAN BEEF - FULL	10000000000281	29.40	0.00	215		NORMAL	PCS	0
10000000006022	BEEF MASALA - HALF	BEEF MASALA - HALF	10000000000281	14.70	0.00	216		NORMAL	PCS	0
10000000006023	BEEF MASALA - FULL	BEEF MASALA - FULL	10000000000281	29.40	0.00	217		NORMAL	PCS	0
10000000006024	BEEF KUMARAKOM - HALF	BEEF KUMARAKOM - HALF	10000000000281	15.75	0.00	218		NORMAL	PCS	0
10000000006025	BEEF KUMARAKOM - FULL	BEEF KUMARAKOM - FULL	10000000000281	30.45	0.00	219		NORMAL	PCS	0
10000000006026	BEEF CHATTI CURRY	BEEF CHATTI CURRY	10000000000281	25.20	0.00	220		NORMAL	PCS	0
10000000006027	MUTTON CURRY - HALF	MUTTON CURRY - HALF	10000000000282	17.85	0.00	221		NORMAL	PCS	0
10000000006028	MUTTON CURRY - FULL	MUTTON CURRY - FULL	10000000000282	34.75	0.00	222		NORMAL	PCS	0
10000000006029	MUTTON NADAN CURRY	MUTTON NADAN CURRY	10000000000282	18.90	0.00	223		NORMAL	PCS	0
10000000006030	MUTTON VARATTIYATHU - HALF	MUTTON VARATTIYATHU - HALF	10000000000282	18.90	0.00	224		NORMAL	PCS	0
10000000006031	MUTTON VARATTIYATHU - FULL	MUTTON VARATTIYATHU - FULL	10000000000282	35.70	0.00	225		NORMAL	PCS	0
10000000006032	MUTTON ROAST - HALF	MUTTON ROAST - HALF	10000000000282	18.90	0.00	226		NORMAL	PCS	0
